time,dest,dir,len,etd
1417693801.33,Millbrae,South,5,31
1417693801.33,Richmond,North,6,65
1417693861.68,Fremont,South,3,38
1417693861.68,Millbrae,South,5,30
1417693861.68,Richmond,North,6,64
1417693922.0,Fremont,South,3,36
1417693922.0,Millbrae,South,5,29
1417693922.0,Richmond,North,6,63
1417693981.38,Fremont,South,3,35
1417693981.38,Millbrae,South,5,28
1417693981.38,Richmond,North,6,62
1417694041.75,Fremont,South,3,35
1417694041.75,Millbrae,South,5,27
1417694041.75,Richmond,North,6,61
1417694102.07,Fremont,South,3,33
1417694102.07,Millbrae,South,5,26
1417694102.07,Richmond,North,6,60
1417694161.42,Fremont,South,3,33
1417694161.42,Millbrae,South,5,25
1417694161.42,Richmond,North,6,59
1417694221.74,Fremont,South,3,31
1417694221.74,Millbrae,South,5,24
1417694221.74,Richmond,North,6,58
1417694282.06,Fremont,South,3,30
1417694282.06,Millbrae,South,5,23
1417694282.06,Richmond,North,6,57
1417694341.43,Fremont,South,3,30
1417694341.43,Millbrae,South,5,22
1417694341.43,Richmond,North,6,56
1417694401.78,Fremont,South,3,28
1417694401.78,Millbrae,South,5,21
1417694401.78,Richmond,North,6,55
1417694461.1,Fremont,South,3,28
1417694461.1,Millbrae,South,5,20
1417694461.1,Richmond,North,6,54
1417694521.41,Fremont,South,3,26
1417694521.41,Millbrae,South,5,19
1417694521.41,Richmond,North,6,53
1417694581.73,Fremont,South,3,25
1417694581.73,Millbrae,South,5,18
1417694581.73,Richmond,North,6,52
1417694642.08,Fremont,South,3,25
1417694642.08,Millbrae,South,5,17
1417694642.08,Richmond,North,6,51
1417694701.39,Fremont,South,3,24
1417694701.39,Millbrae,South,5,16
1417694701.39,Richmond,North,6,50
1417694761.74,Fremont,South,3,23
1417694761.74,Millbrae,South,5,15
1417694761.74,Richmond,North,6,49
1417694821.09,Fremont,South,3,22
1417694821.09,Millbrae,South,5,14
1417694821.09,Richmond,North,6,49
1417694881.44,Fremont,South,3,20
1417694881.44,Millbrae,South,5,13
1417694881.44,Richmond,North,6,48
1417694941.76,Fremont,South,3,20
1417694941.76,Millbrae,South,5,12
1417694941.76,Richmond,North,6,47
1417695002.08,Fremont,South,3,19
1417695002.08,Millbrae,South,5,11
1417695002.08,Richmond,North,6,46
1417695061.41,Fremont,South,3,17
1417695061.41,Millbrae,South,5,10
1417695061.41,Richmond,North,6,45
1417695121.72,Fremont,South,3,17
1417695121.72,Millbrae,South,5,9
1417695121.72,Richmond,North,6,44
1417695182.08,Fremont,South,3,15
1417695182.08,Millbrae,South,5,9
1417695182.08,Richmond,North,6,44
1417695241.42,Fremont,South,3,14
1417695241.42,Millbrae,South,5,7
1417695241.42,Richmond,North,6,43
1417695301.76,Fremont,South,3,14
1417695301.76,Millbrae,South,5,6
1417695301.76,Richmond,North,6,42
1417695361.14,Fremont,South,3,13
1417695361.14,Millbrae,South,5,5
1417695361.14,Richmond,North,6,41
1417695421.49,Fremont,South,3,12
1417695421.49,Millbrae,South,5,4
1417695421.49,Richmond,North,6,40
1417695481.84,Fremont,South,3,11
1417695481.84,Millbrae,South,5,3
1417695481.84,Richmond,North,6,39
1417695541.2,Fremont,South,3,10
1417695541.2,Millbrae,South,5,3
1417695541.2,Richmond,North,6,39
1417695601.58,Fremont,South,3,10
1417695601.58,Millbrae,South,5,2
1417695601.58,Richmond,North,6,37
1417695661.96,Fremont,South,3,9
1417695661.96,Millbrae,South,5,Leaving
1417695661.96,Richmond,North,6,35
1417695721.28,Fremont,South,3,6
1417695721.28,Millbrae,South,5,14
1417695721.28,Richmond,North,6,36
1417695781.64,Fremont,South,3,5
1417695781.64,Millbrae,South,5,13
1417695781.64,Richmond,North,6,35
1417695841.96,Fremont,South,3,5
1417695841.96,Millbrae,South,5,12
1417695841.96,Richmond,North,6,34
1417695901.28,Fremont,South,3,3
1417695901.28,Millbrae,South,5,11
1417695901.28,Richmond,North,6,32
1417695961.61,Fremont,South,3,2
1417695961.61,Millbrae,South,5,10
1417695961.61,Richmond,North,6,32
1417696021.96,Fremont,South,3,1
1417696021.96,Millbrae,South,5,10
1417696021.96,Richmond,North,6,31
1417696081.31,Fremont,South,3,Leaving
1417696081.31,Millbrae,South,5,9
1417696081.31,Richmond,North,6,30
1417696141.65,Fremont,South,3,14
1417696141.65,Millbrae,South,5,7
1417696141.65,Richmond,North,6,29
1417696201.98,Fremont,South,3,13
1417696201.98,Millbrae,South,5,6
1417696201.98,Richmond,North,6,28
1417696261.36,Fremont,South,3,12
1417696261.36,Millbrae,South,5,5
1417696261.36,Richmond,North,6,28
1417696321.72,Fremont,South,3,11
1417696321.72,Millbrae,South,5,4
1417696321.72,Richmond,North,6,28
1417696382.04,Fremont,South,3,11
1417696382.04,Millbrae,South,5,3
1417696382.04,Richmond,North,6,27
1417696441.4,Fremont,South,3,9
1417696441.4,Millbrae,South,5,2
1417696441.4,Richmond,North,6,25
1417696501.72,Fremont,South,3,8
1417696501.72,Millbrae,South,5,Leaving
1417696501.72,Richmond,North,6,26
1417696561.09,Fremont,South,3,7
1417696561.09,Millbrae,South,4,15
1417696561.09,Richmond,North,6,24
1417696621.45,Fremont,South,3,7
1417696621.45,Millbrae,South,4,14
1417696621.45,Richmond,North,6,23
1417696681.8,Fremont,South,3,6
1417696681.8,Millbrae,South,4,13
1417696681.8,Richmond,North,6,21
1417696741.13,Fremont,South,3,4
1417696741.13,Millbrae,South,4,12
1417696741.13,Richmond,North,6,20
1417696801.49,Fremont,South,3,3
1417696801.49,Millbrae,South,4,11
1417696801.49,Richmond,North,6,19
1417696861.82,Fremont,South,3,3
1417696861.82,Millbrae,South,4,10
1417696861.82,Richmond,North,6,18
1417696921.16,Fremont,South,3,1
1417696921.16,Millbrae,South,4,9
1417696921.16,Richmond,North,6,16
1417696981.52,Fremont,South,3,Leaving
1417696981.52,Millbrae,South,4,8
1417696981.52,Richmond,North,6,15
1417697041.86,Fremont,South,3,14
1417697041.86,Millbrae,South,4,7
1417697041.86,Richmond,North,6,14
1417697101.18,Fremont,South,3,13
1417697101.18,Millbrae,South,4,6
1417697101.18,Richmond,North,6,13
1417697161.54,Fremont,South,3,13
1417697161.54,Millbrae,South,4,5
1417697161.54,Richmond,North,6,12
1417697221.86,Fremont,South,3,12
1417697221.86,Millbrae,South,4,4
1417697221.86,Richmond,North,6,12
1417697281.19,Fremont,South,3,10
1417697281.19,Millbrae,South,4,3
1417697281.19,Richmond,North,6,10
1417697341.55,Fremont,South,3,9
1417697341.55,Millbrae,South,4,3
1417697341.55,Richmond,North,6,9
1417697401.94,Fremont,South,3,9
1417697401.94,Millbrae,South,4,3
1417697401.94,Richmond,North,6,8
1417697461.29,Fremont,South,3,7
1417697461.29,Millbrae,South,4,3
1417697461.29,Richmond,North,6,7
1417697521.65,Fremont,South,3,7
1417697521.65,Millbrae,South,4,3
1417697521.65,Richmond,North,6,5
1417697582.03,Fremont,South,3,6
1417697582.03,Millbrae,South,4,3
1417697582.03,Richmond,North,6,6
1417697641.43,Fremont,South,3,4
1417697641.43,Millbrae,South,4,3
1417697641.43,Richmond,North,6,4
1417697701.78,Fremont,South,3,4
1417697701.78,Millbrae,South,4,3
1417697701.78,Richmond,North,6,3
1417697761.14,Fremont,South,3,4
1417697761.14,Millbrae,South,4,3
1417697761.14,Richmond,North,6,1
1417697821.49,Fremont,South,3,4
1417697821.49,Millbrae,South,4,3
1417697821.49,Richmond,North,6,Leaving
1417697881.86,Fremont,South,3,4
1417697881.86,Millbrae,South,4,2
1417697881.86,Richmond,North,6,12
1417697941.18,Fremont,South,3,3
1417697941.18,Millbrae,South,4,1
1417697941.18,Richmond,North,6,11
1417698001.56,Fremont,South,3,2
1417698001.56,Millbrae,South,4,Leaving
1417698001.56,Richmond,North,6,10
1417698061.93,Fremont,South,3,1
1417698061.93,Millbrae,South,4,5
1417698061.93,Richmond,North,6,10
1417698121.25,Fremont,South,3,Leaving
1417698121.25,Millbrae,South,4,4
1417698121.25,Richmond,North,6,9
1417698181.58,Fremont,South,6,10
1417698181.58,Millbrae,South,4,3
1417698181.58,Richmond,North,6,8
1417698241.9,Fremont,South,6,10
1417698241.9,Millbrae,South,4,2
1417698241.9,Richmond,North,6,7
1417698301.23,Fremont,South,6,9
1417698301.23,Millbrae,South,4,Leaving
1417698301.23,Richmond,North,6,6
1417698361.56,Fremont,South,6,7
1417698361.56,Millbrae,South,4,Leaving
1417698361.56,Richmond,North,6,5
1417698421.89,Fremont,South,6,6
1417698421.89,Millbrae,South,5,14
1417698421.89,Richmond,North,6,4
1417698481.25,Fremont,South,6,6
1417698481.25,Millbrae,South,5,13
1417698481.25,Richmond,North,6,3
1417698541.61,Fremont,South,6,5
1417698541.61,Millbrae,South,5,12
1417698541.61,Richmond,North,6,2
1417698601.96,Fremont,South,6,3
1417698601.96,Millbrae,South,5,11
1417698601.96,Richmond,North,6,Leaving
1417698661.31,Fremont,South,6,3
1417698661.31,Millbrae,South,5,10
1417698661.31,Richmond,North,6,16
1417698721.67,Fremont,South,6,2
1417698721.67,Millbrae,South,5,9
1417698721.67,Richmond,North,6,15
1417698782.03,Fremont,South,6,Leaving
1417698782.03,Millbrae,South,5,8
1417698782.03,Richmond,North,6,14
1417698841.35,Fremont,South,6,15
1417698841.35,Millbrae,South,5,7
1417698841.35,Richmond,North,6,13
1417698901.68,Fremont,South,6,14
1417698901.68,Millbrae,South,5,6
1417698901.68,Richmond,North,6,12
1417698962.06,Fremont,South,6,13
1417698962.06,Millbrae,South,5,5
1417698962.06,Richmond,North,6,11
1417699021.45,Fremont,South,6,12
1417699021.45,Millbrae,South,5,4
1417699021.45,Richmond,North,6,11
1417699081.82,Fremont,South,6,11
1417699081.82,Millbrae,South,5,3
1417699081.82,Richmond,North,6,11
1417699141.21,Fremont,South,6,10
1417699141.21,Millbrae,South,5,2
1417699141.21,Richmond,North,6,10
1417699201.59,Fremont,South,6,8
1417699201.59,Millbrae,South,5,Leaving
1417699201.59,Richmond,North,6,9
1417699261.95,Fremont,South,6,8
1417699261.95,Millbrae,South,9,15
1417699261.95,Richmond,North,6,8
1417699321.34,Fremont,South,6,6
1417699321.34,Millbrae,South,9,14
1417699321.34,Richmond,North,6,7
1417699381.72,Fremont,South,6,5
1417699381.72,Millbrae,South,9,13
1417699381.72,Richmond,North,6,6
1417699442.06,Fremont,South,6,5
1417699442.06,Millbrae,South,9,12
1417699442.06,Richmond,North,6,5
1417699501.42,Fremont,South,6,4
1417699501.42,Millbrae,South,10,11
1417699501.42,Richmond,North,6,4
1417699561.77,Fremont,South,6,2
1417699561.77,Millbrae,South,10,10
1417699561.77,Richmond,North,6,3
1417699621.16,Fremont,South,6,1
1417699621.16,Millbrae,South,10,9
1417699621.16,Richmond,North,6,2
1417699681.51,Fremont,South,6,Leaving
1417699681.51,Millbrae,South,10,8
1417699681.51,Richmond,North,6,Leaving
1417699741.9,Fremont,South,6,14
1417699741.9,Millbrae,South,10,7
1417699741.9,Richmond,North,6,12
1417699801.25,Fremont,South,6,14
1417699801.25,Millbrae,South,10,6
1417699801.25,Richmond,North,6,11
1417699861.61,Fremont,South,6,12
1417699861.61,Millbrae,South,10,5
1417699861.61,Richmond,North,6,10
1417699921.99,Fremont,South,6,12
1417699921.99,Millbrae,South,10,4
1417699921.99,Richmond,North,6,9
1417699981.39,Fremont,South,6,11
1417699981.39,Millbrae,South,10,3
1417699981.39,Richmond,North,6,8
1417700041.75,Fremont,South,6,10
1417700041.75,Millbrae,South,10,2
1417700041.75,Richmond,North,6,7
1417700101.1,Fremont,South,6,9
1417700101.1,Millbrae,South,10,Leaving
1417700101.1,Richmond,North,6,6
1417700161.49,Fremont,South,6,8
1417700161.49,Millbrae,South,10,15
1417700161.49,Richmond,North,6,5
1417700221.82,Fremont,South,6,7
1417700221.82,Millbrae,South,10,14
1417700221.82,Richmond,North,6,4
1417700281.18,Fremont,South,6,6
1417700281.18,Millbrae,South,10,13
1417700281.18,Richmond,North,6,3
1417700341.5,Fremont,South,6,5
1417700341.5,Millbrae,South,10,12
1417700341.5,Richmond,North,6,2
1417700401.87,Fremont,South,6,3
1417700401.87,Millbrae,South,10,11
1417700401.87,Richmond,North,6,1
1417700461.22,Fremont,South,6,2
1417700461.22,Millbrae,South,10,10
1417700461.22,Richmond,North,6,Leaving
1417700521.57,Fremont,South,6,1
1417700521.57,Millbrae,South,10,9
1417700521.57,Richmond,North,6,14
1417700581.94,Fremont,South,6,Leaving
1417700581.94,Millbrae,South,10,9
1417700581.94,Richmond,North,6,13
1417700641.32,Fremont,South,6,15
1417700641.32,Millbrae,South,10,7
1417700641.32,Richmond,North,6,12
1417700701.65,Fremont,South,6,14
1417700701.65,Millbrae,South,10,6
1417700701.65,Richmond,North,6,11
1417700761.98,Fremont,South,6,13
1417700761.98,Millbrae,South,10,5
1417700761.98,Richmond,North,6,10
1417700821.32,Fremont,South,6,12
1417700821.32,Millbrae,South,10,4
1417700821.32,Richmond,North,6,8
1417700881.67,Fremont,South,6,10
1417700881.67,Millbrae,South,10,3
1417700881.67,Richmond,North,6,7
1417700942.04,Fremont,South,6,9
1417700942.04,Millbrae,South,10,2
1417700942.04,Richmond,North,6,6
1417701001.37,Fremont,South,6,9
1417701001.37,Millbrae,South,10,Leaving
1417701001.37,Richmond,North,6,5
1417701061.73,Fremont,South,6,7
1417701061.73,Millbrae,South,8,15
1417701061.73,Richmond,North,6,4
1417701121.11,Fremont,South,6,7
1417701121.11,Millbrae,South,8,14
1417701121.11,Richmond,North,6,3
1417701181.46,Fremont,South,6,5
1417701181.46,Millbrae,South,8,13
1417701181.46,Richmond,North,6,2
1417701241.82,Fremont,South,6,5
1417701241.82,Millbrae,South,8,12
1417701241.82,Richmond,North,6,1
1417701301.15,Fremont,South,6,3
1417701301.15,Millbrae,South,8,11
1417701301.15,Richmond,North,6,16
1417701361.47,Fremont,South,6,3
1417701361.47,Millbrae,South,8,10
1417701361.47,Richmond,North,6,14
1417701421.81,Fremont,South,6,1
1417701421.81,Millbrae,South,8,9
1417701421.81,Richmond,North,6,13
1417701481.14,Fremont,South,6,Leaving
1417701481.14,Millbrae,South,8,8
1417701481.14,Richmond,North,6,12
1417701541.53,Fremont,South,8,15
1417701541.53,Millbrae,South,8,7
1417701541.53,Richmond,North,6,11
1417701601.92,Fremont,South,8,14
1417701601.92,Millbrae,South,8,6
1417701601.92,Richmond,North,6,10
1417701661.24,Fremont,South,8,13
1417701661.24,Millbrae,South,8,5
1417701661.24,Richmond,North,6,9
1417701721.57,Fremont,South,8,12
1417701721.57,Millbrae,South,8,4
1417701721.57,Richmond,North,6,8
1417701781.93,Fremont,South,8,10
1417701781.93,Millbrae,South,8,3
1417701781.93,Richmond,North,6,7
1417701841.36,Fremont,South,8,10
1417701841.36,Millbrae,South,8,2
1417701841.36,Richmond,North,6,6
1417701901.73,Fremont,South,8,10
1417701901.73,Millbrae,South,8,Leaving
1417701901.73,Richmond,North,6,5
1417701962.07,Fremont,South,8,7
1417701962.07,Millbrae,South,9,15
1417701962.07,Richmond,North,6,4
1417702021.41,Fremont,South,8,6
1417702021.41,Millbrae,South,9,14
1417702021.41,Richmond,North,6,3
1417702081.74,Fremont,South,8,5
1417702081.74,Millbrae,South,9,13
1417702081.74,Richmond,North,6,2
1417702141.1,Fremont,South,8,4
1417702141.1,Millbrae,South,9,12
1417702141.1,Richmond,North,6,1
1417702201.46,Fremont,South,8,3
1417702201.46,Millbrae,South,9,11
1417702201.46,Richmond,North,6,Leaving
1417702261.82,Fremont,South,8,2
1417702261.82,Millbrae,South,9,10
1417702261.82,Richmond,North,9,6
1417702321.15,Fremont,South,8,2
1417702321.15,Millbrae,South,9,9
1417702321.15,Richmond,North,9,5
1417702381.48,Fremont,South,8,Leaving
1417702381.48,Millbrae,South,9,8
1417702381.48,Richmond,North,9,3
1417702441.85,Fremont,South,6,14
1417702441.85,Millbrae,South,9,7
1417702441.85,Richmond,North,9,2
1417702501.24,Fremont,South,6,14
1417702501.24,Millbrae,South,9,6
1417702501.24,Richmond,North,9,1
1417702561.59,Fremont,South,6,13
1417702561.59,Millbrae,South,9,5
1417702561.59,Richmond,North,9,Leaving
1417702621.95,Fremont,South,6,11
1417702621.95,Millbrae,South,9,4
1417702621.95,Richmond,North,3,8
1417702681.34,Fremont,South,6,10
1417702681.34,Millbrae,South,9,3
1417702681.34,Richmond,North,3,7
1417702741.66,Fremont,South,6,10
1417702741.66,Millbrae,South,9,2
1417702741.66,Richmond,North,3,6
1417702802.02,Fremont,South,6,8
1417702802.02,Millbrae,South,9,Leaving
1417702802.02,Richmond,North,3,5
1417702861.38,Fremont,South,6,8
1417702861.38,Millbrae,South,10,15
1417702861.38,Richmond,North,3,4
1417702921.71,Fremont,South,6,6
1417702921.71,Millbrae,South,10,14
1417702921.71,Richmond,North,3,3
1417702982.03,Fremont,South,6,6
1417702982.03,Millbrae,South,10,13
1417702982.03,Richmond,North,3,2
1417703041.36,Fremont,South,6,5
1417703041.36,Millbrae,South,10,12
1417703041.36,Richmond,North,3,1
1417703101.7,Fremont,South,6,4
1417703101.7,Millbrae,South,10,11
1417703101.7,Richmond,North,3,Leaving
1417703162.03,Fremont,South,6,2
1417703162.03,Millbrae,South,10,10
1417703162.03,Richmond,North,5,5
1417703221.35,Fremont,South,6,1
1417703221.35,Millbrae,South,10,10
1417703221.35,Richmond,North,5,5
1417703281.71,Fremont,South,6,Leaving
1417703281.71,Millbrae,South,10,9
1417703281.71,Richmond,North,5,4
1417703342.07,Fremont,South,8,14
1417703342.07,Millbrae,South,10,7
1417703342.07,Richmond,North,5,2
1417703401.44,Fremont,South,8,13
1417703401.44,Millbrae,South,10,7
1417703401.44,Richmond,North,5,1
1417703461.8,Fremont,South,8,13
1417703461.8,Millbrae,South,10,6
1417703461.8,Richmond,North,5,Leaving
1417703521.14,Fremont,South,8,12
1417703521.14,Millbrae,South,10,5
1417703521.14,Richmond,North,3,8
1417703581.49,Fremont,South,8,10
1417703581.49,Millbrae,South,10,3
1417703581.49,Richmond,North,3,7
1417703641.83,Fremont,South,8,9
1417703641.83,Millbrae,South,10,2
1417703641.83,Richmond,North,3,6
1417703701.15,Fremont,South,8,9
1417703701.15,Millbrae,South,10,1
1417703701.15,Richmond,North,3,5
1417703761.55,Fremont,South,8,8
1417703761.55,Millbrae,South,10,Leaving
1417703761.55,Richmond,North,3,4
1417703821.88,Fremont,South,8,6
1417703821.88,Millbrae,South,9,14
1417703821.88,Richmond,North,3,3
1417703881.21,Fremont,South,8,6
1417703881.21,Millbrae,South,9,13
1417703881.21,Richmond,North,3,2
1417703941.57,Fremont,South,8,4
1417703941.57,Millbrae,South,9,12
1417703941.57,Richmond,North,3,Leaving
1417704001.96,Fremont,South,8,4
1417704001.96,Millbrae,South,9,11
1417704001.96,Richmond,North,3,Leaving
1417704061.29,Fremont,South,8,2
1417704061.29,Millbrae,South,9,10
1417704061.29,Richmond,North,5,6
1417704121.65,Fremont,South,8,1
1417704121.65,Millbrae,South,9,10
1417704121.65,Richmond,North,5,5
1417704181.98,Fremont,South,8,Leaving
1417704181.98,Millbrae,South,9,10
1417704181.98,Richmond,North,5,4
1417704241.31,Fremont,South,6,14
1417704241.31,Millbrae,South,9,10
1417704241.31,Richmond,North,5,2
1417704301.64,Fremont,South,6,14
1417704301.64,Millbrae,South,9,9
1417704301.64,Richmond,North,5,1
1417704362.03,Fremont,South,6,13
1417704362.03,Millbrae,South,9,7
1417704362.03,Richmond,North,5,Leaving
1417704421.37,Fremont,South,6,11
1417704421.37,Millbrae,South,9,6
1417704421.37,Richmond,North,3,9
1417704481.73,Fremont,South,6,10
1417704481.73,Millbrae,South,9,5
1417704481.73,Richmond,North,3,8
1417704541.11,Fremont,South,6,10
1417704541.11,Millbrae,South,9,4
1417704541.11,Richmond,North,3,7
1417704601.48,Fremont,South,6,10
1417704601.48,Millbrae,South,9,3
1417704601.48,Richmond,North,3,6
1417704661.86,Fremont,South,6,7
1417704661.86,Millbrae,South,9,2
1417704661.86,Richmond,North,3,5
1417704721.23,Fremont,South,6,7
1417704721.23,Millbrae,South,9,1
1417704721.23,Richmond,North,3,4
1417704781.58,Fremont,South,6,6
1417704781.58,Millbrae,South,9,Leaving
1417704781.58,Richmond,North,3,3
1417704841.94,Fremont,South,6,4
1417704841.94,Millbrae,South,10,12
1417704841.94,Richmond,North,3,2
1417704901.26,Fremont,South,6,3
1417704901.26,Millbrae,South,10,11
1417704901.26,Richmond,North,3,1
1417704961.59,Fremont,South,6,2
1417704961.59,Millbrae,South,10,10
1417704961.59,Richmond,North,3,Leaving
1417705021.95,Fremont,South,6,1
1417705021.95,Millbrae,South,10,9
1417705021.95,Richmond,North,4,5
1417705081.34,Fremont,South,6,Leaving
1417705081.34,Millbrae,South,10,8
1417705081.34,Richmond,North,4,4
1417705141.73,Fremont,South,6,14
1417705141.73,Millbrae,South,10,7
1417705141.73,Richmond,North,4,3
1417705202.06,Fremont,South,6,14
1417705202.06,Millbrae,South,10,6
1417705202.06,Richmond,North,4,2
1417705261.45,Fremont,South,6,12
1417705261.45,Millbrae,South,10,5
1417705261.45,Richmond,North,4,Leaving
1417705321.8,Fremont,South,6,12
1417705321.8,Millbrae,South,10,4
1417705321.8,Richmond,North,6,8
1417705381.22,Fremont,South,6,10
1417705381.22,Millbrae,South,10,3
1417705381.22,Richmond,North,6,7
1417705441.58,Fremont,South,6,10
1417705441.58,Millbrae,South,10,2
